CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Geography_Germany,Geography_Spain,Gender,Cluster,Exited,Segment,ChurnProbability,RiskBand
529,31,5,0.0,2,1,0,26817.23,0,0,0,3,0,Low-Balance Multi-Product Users,0.003379912651932555,Low
757,28,3,75381.15,1,1,1,199727.72,0,0,1,1,0,Affluent Low-Product Users,0.08075326893743048,Low
767,24,5,0.0,2,1,1,67445.85,0,1,0,2,0,Young Engaged Mass-Market,0.011929514301579116,Low
525,33,5,0.0,2,1,0,161002.29,0,1,1,2,0,Young Engaged Mass-Market,0.0354631747727365,Low
759,38,1,0.0,2,1,0,20778.39,0,1,1,2,0,Young Engaged Mass-Market,0.103047153025127,Low
520,45,1,123086.39,1,1,1,41042.4,1,0,0,0,1,High-Risk German Affluent,0.874031755792476,Very High
738,26,3,0.0,2,1,0,67484.16,0,0,0,3,0,Low-Balance Multi-Product Users,0.0201409887503574,Low
548,37,4,0.0,1,1,0,121763.68,0,1,1,2,0,Young Engaged Mass-Market,0.20543166021978293,Low
535,48,9,109472.47,1,1,0,157358.43,0,1,1,2,1,Young Engaged Mass-Market,0.6672646459952706,High
615,59,4,155766.05,1,1,1,110275.17,0,1,1,2,0,Young Engaged Mass-Market,0.16580478101374643,Low
850,38,7,101985.81,2,0,0,43801.27,1,0,1,0,0,High-Risk German Affluent,0.04695861049326911,Low
487,34,2,96019.5,1,0,0,9085.0,0,0,0,1,0,Affluent Low-Product Users,0.08361088790254179,Low
731,30,7,0.0,2,0,1,143086.09,0,0,1,3,0,Low-Balance Multi-Product Users,0.019409663708304128,Low
726,35,9,0.0,2,0,1,100556.98,0,1,0,2,0,Young Engaged Mass-Market,0.035047875251958995,Low
609,35,2,147900.43,1,1,0,140000.29,0,0,0,1,0,Affluent Low-Product Users,0.0938377420381264,Low
714,52,4,100755.66,1,1,1,186775.25,0,0,1,1,0,Affluent Low-Product Users,0.1545260204470497,Low
694,35,7,0.0,1,1,0,133570.43,0,1,0,2,1,Young Engaged Mass-Market,0.43024298360216107,Medium
786,33,0,83036.05,1,0,1,154990.58,0,0,0,1,1,Affluent Low-Product Users,0.10089123129839365,Low
698,27,6,125427.37,2,0,0,27654.44,0,1,1,2,0,Young Engaged Mass-Market,0.07917207268039794,Low
601,46,3,98202.76,1,0,0,137763.93,0,0,0,1,0,Affluent Low-Product Users,0.29143983830154513,Medium
769,41,1,72509.91,1,1,0,25723.73,0,1,1,2,0,Young Engaged Mass-Market,0.13714242888753111,Low
850,44,3,140393.65,2,0,1,186285.52,1,0,1,0,0,High-Risk German Affluent,0.0728382979380926,Low
646,50,5,142644.64,2,1,1,142208.5,0,1,0,2,1,Young Engaged Mass-Market,0.6766884691552996,High
659,44,9,23503.31,1,0,1,169862.01,0,0,0,3,1,Low-Balance Multi-Product Users,0.6753822820863863,High
487,33,8,145729.71,1,1,0,41365.85,0,1,1,2,0,Young Engaged Mass-Market,0.0770550467998323,Low
740,40,2,122295.17,2,1,1,30812.84,1,0,0,0,0,High-Risk German Affluent,0.15379388316564407,Low
686,39,4,0.0,2,1,0,155023.93,0,0,1,3,0,Low-Balance Multi-Product Users,0.03677578145384259,Low
612,36,5,119799.27,2,1,0,159416.58,0,1,0,2,0,Young Engaged Mass-Market,0.17574745266816763,Low
655,37,8,163708.58,2,0,0,76259.23,0,1,1,2,0,Young Engaged Mass-Market,0.15284068700217263,Low
617,34,1,61687.33,2,1,0,105965.25,0,0,1,3,0,Low-Balance Multi-Product Users,0.058316451435249154,Low
674,27,4,79144.34,1,0,1,50743.83,0,0,0,1,0,Affluent Low-Product Users,0.05882443511488042,Low
711,32,5,0.0,2,1,1,147720.27,0,1,1,2,0,Young Engaged Mass-Market,0.011866892519376369,Low
624,27,7,104848.68,1,1,1,167387.36,1,0,0,0,0,High-Risk German Affluent,0.16664684775886116,Low
597,26,5,0.0,2,0,1,95159.13,0,1,1,2,0,Young Engaged Mass-Market,0.017132579852986,Low
682,46,4,0.0,1,1,1,4654.28,0,1,1,2,0,Young Engaged Mass-Market,0.4281802022638816,Medium
775,45,8,0.0,1,1,0,130376.68,0,0,1,3,0,Low-Balance Multi-Product Users,0.6756765964504254,High
727,29,1,146652.01,1,1,1,173486.39,0,0,0,1,0,Affluent Low-Product Users,0.090822957265086,Low
629,31,6,0.0,2,1,0,93881.75,0,0,1,3,0,Low-Balance Multi-Product Users,0.006532524826694052,Low
684,46,0,0.0,2,1,1,36376.97,0,0,1,3,0,Low-Balance Multi-Product Users,0.09497254836814446,Low
549,37,1,130622.34,2,1,1,128499.94,1,0,0,0,0,High-Risk German Affluent,0.049707227379045274,Low
593,69,2,187013.13,2,0,1,105898.69,1,0,1,0,0,High-Risk German Affluent,0.09731020855294331,Low
536,40,9,0.0,2,1,1,11959.03,0,1,1,2,0,Young Engaged Mass-Market,0.07360876207974283,Low
707,36,6,0.0,1,0,0,98810.78,0,0,0,3,0,Low-Balance Multi-Product Users,0.2148778156432066,Low
592,41,0,0.0,2,1,0,65906.07,0,1,1,2,0,Young Engaged Mass-Market,0.051481456635996924,Low
703,44,6,98862.54,1,1,0,151516.7,0,0,1,1,0,Affluent Low-Product Users,0.2398583581134022,Low
723,45,4,0.0,2,1,0,37214.39,0,1,0,2,0,Young Engaged Mass-Market,0.174222567309889,Low
452,52,1,98443.14,2,0,0,92033.98,1,0,1,0,0,High-Risk German Affluent,0.5240535273929662,High
552,42,4,0.0,2,0,0,195692.3,0,1,1,2,0,Young Engaged Mass-Market,0.03365035640258877,Low
633,47,0,0.0,1,1,1,6342.84,0,0,0,3,1,Low-Balance Multi-Product Users,0.9066876518087156,Very High
479,23,9,123575.51,1,0,1,95148.28,1,0,0,0,0,High-Risk German Affluent,0.11500075341528927,Low
768,25,6,0.0,2,1,1,21215.67,0,0,1,3,0,Low-Balance Multi-Product Users,0.0477719662392687,Low
742,31,4,105239.1,1,1,1,19700.24,0,0,1,1,0,Affluent Low-Product Users,0.09510166724260176,Low
668,56,9,110993.79,1,1,0,134396.64,1,0,1,0,1,High-Risk German Affluent,0.9543754504595362,Very High
707,44,3,0.0,2,1,1,135077.01,0,1,1,2,0,Young Engaged Mass-Market,0.024588335855049912,Low
754,39,7,157691.98,2,1,0,133600.89,0,1,1,2,1,Young Engaged Mass-Market,0.511855278894895,High
544,47,5,105245.21,1,0,0,99922.08,1,0,1,0,1,High-Risk German Affluent,0.9121706852025298,Very High
718,32,8,0.0,2,1,1,41399.33,0,1,1,2,0,Young Engaged Mass-Market,0.03048512033373657,Low
762,31,7,117687.35,1,1,1,159344.43,0,0,1,1,0,Affluent Low-Product Users,0.0238223271655323,Low
772,23,2,0.0,2,1,0,18364.19,0,0,1,3,0,Low-Balance Multi-Product Users,0.012088226316211427,Low
691,37,7,123067.63,1,1,1,98162.44,1,0,0,0,1,High-Risk German Affluent,0.740756194120338,High
502,45,0,0.0,1,0,0,84663.21,0,0,1,3,0,Low-Balance Multi-Product Users,0.6226163471380162,High
563,34,6,0.0,2,0,0,36536.93,0,0,0,3,0,Low-Balance Multi-Product Users,0.04227494012497001,Low
676,41,4,101457.14,1,1,1,79101.67,0,0,0,1,0,Affluent Low-Product Users,0.09074475354694031,Low
576,52,2,100549.43,2,1,1,16644.16,0,1,1,2,0,Young Engaged Mass-Market,0.3753156776163564,Medium
629,35,4,174588.8,2,0,1,158420.14,0,1,1,2,0,Young Engaged Mass-Market,0.13390982256257244,Low
625,52,8,121161.57,1,1,0,48988.28,0,1,1,2,0,Young Engaged Mass-Market,0.6709694498517155,High
628,45,9,0.0,2,1,1,96862.56,0,0,1,3,0,Low-Balance Multi-Product Users,0.11357935032934097,Low
471,36,5,90063.74,2,1,1,96366.7,1,0,0,0,0,High-Risk German Affluent,0.07003703739441419,Low
811,45,5,0.0,2,1,1,146123.19,0,0,0,3,0,Low-Balance Multi-Product Users,0.07329338691579536,Low
504,42,3,134936.97,2,0,0,135178.91,0,0,1,1,0,Affluent Low-Product Users,0.10950333321616658,Low
687,24,3,110495.27,1,1,0,158615.41,0,0,0,1,0,Affluent Low-Product Users,0.05684968851803384,Low
660,37,2,133200.09,1,0,0,71433.88,1,0,0,0,0,High-Risk German Affluent,0.2682349742336574,Medium
548,41,4,82596.8,1,0,1,55672.09,0,0,0,1,0,Affluent Low-Product Users,0.0982525125027229,Low
609,31,9,103837.75,1,1,1,150218.11,1,0,1,0,0,High-Risk German Affluent,0.0858446857326667,Low
659,42,2,0.0,1,0,0,162734.31,0,1,0,2,1,Young Engaged Mass-Market,0.7655612536711203,Very High
526,52,8,93590.47,1,0,1,21228.71,0,0,1,1,1,Affluent Low-Product Users,0.7294122874041771,High
725,40,8,104149.66,1,1,0,62027.9,1,0,1,0,0,High-Risk German Affluent,0.38982815256857506,Medium
519,38,1,114141.64,1,1,1,60988.21,1,0,1,0,1,High-Risk German Affluent,0.8226666743660986,Very High
562,31,9,117153.0,1,1,1,108675.01,1,0,0,0,0,High-Risk German Affluent,0.12444712083896302,Low
482,45,7,156353.46,1,1,0,72643.95,1,0,1,0,1,High-Risk German Affluent,0.8035218415338327,Very High
535,37,3,175534.78,2,1,1,9241.52,0,1,1,2,0,Young Engaged Mass-Market,0.21385062300555005,Low
561,27,9,135637.0,1,1,0,153080.4,0,0,0,1,1,Affluent Low-Product Users,0.1887772725360187,Low
661,30,7,0.0,2,1,0,72196.57,0,0,0,3,0,Low-Balance Multi-Product Users,0.008678765156353708,Low
771,27,2,0.0,2,1,1,199527.34,0,0,1,3,0,Low-Balance Multi-Product Users,0.028729504566454404,Low
545,26,7,0.0,2,0,1,156598.23,0,0,1,3,0,Low-Balance Multi-Product Users,0.005550828756783253,Low
850,33,2,83415.04,1,0,1,74917.64,1,0,0,0,0,High-Risk German Affluent,0.0836494810762904,Low
601,43,3,141859.12,2,1,1,111249.62,1,0,1,0,0,High-Risk German Affluent,0.10199763330765552,Low
712,38,7,132767.66,2,1,1,59115.77,1,0,1,0,0,High-Risk German Affluent,0.015795133071566464,Low
589,31,10,110635.32,1,1,0,148218.86,0,0,0,1,0,Affluent Low-Product Users,0.11471314095495522,Low
600,37,8,177657.35,1,1,1,77142.32,0,1,1,2,0,Young Engaged Mass-Market,0.03690810477849408,Low
642,41,4,157777.58,1,1,0,67484.6,1,0,1,0,0,High-Risk German Affluent,0.17991094089495072,Low
575,47,9,107915.94,2,1,1,63452.18,1,0,1,0,1,High-Risk German Affluent,0.6973460634436378,High
570,57,5,86568.75,1,0,1,103660.31,1,0,0,0,0,High-Risk German Affluent,0.3164998764740208,Medium
532,52,9,137755.76,1,1,0,163191.99,1,0,1,0,1,High-Risk German Affluent,0.9583603880757465,Very High
796,30,2,137262.71,2,1,0,62905.29,0,0,1,1,0,Affluent Low-Product Users,0.020644634762360496,Low
833,32,6,0.0,1,1,1,44323.22,0,1,1,2,1,Young Engaged Mass-Market,0.5207647193674572,High
642,36,6,0.0,2,1,1,97938.59,0,1,0,2,0,Young Engaged Mass-Market,0.008982038107702936,Low
655,28,10,0.0,2,0,1,126565.21,0,0,1,3,0,Low-Balance Multi-Product Users,0.008976030078975399,Low
736,50,9,116309.01,1,1,0,185360.4,1,0,1,0,1,High-Risk German Affluent,0.9606032800377816,Very High
617,34,0,131244.65,2,1,0,183229.02,0,0,0,1,0,Affluent Low-Product Users,0.05515975857560014,Low
762,28,3,125155.83,2,1,1,106024.02,1,0,1,0,0,High-Risk German Affluent,0.05979871052791635,Low
703,35,5,140691.08,2,1,0,167810.26,1,0,1,0,0,High-Risk German Affluent,0.03550016975454385,Low
507,41,3,58820.32,2,1,1,138536.09,0,0,1,3,0,Low-Balance Multi-Product Users,0.15312754342154328,Low
581,26,3,105099.45,1,1,1,184520.0,1,0,0,0,1,High-Risk German Affluent,0.6675569666954427,High
593,31,9,0.0,2,0,1,20492.16,0,0,1,3,0,Low-Balance Multi-Product Users,0.0073017401352896616,Low
648,23,9,168372.52,1,1,0,134676.72,0,0,1,1,0,Affluent Low-Product Users,0.06921669836455693,Low
462,34,1,94682.56,2,1,0,138478.2,1,0,1,0,0,High-Risk German Affluent,0.08109218392792299,Low
596,36,2,0.0,2,0,1,125557.95,0,1,1,2,0,Young Engaged Mass-Market,0.03427376963249792,Low
627,44,5,0.0,2,1,0,82969.61,0,0,0,3,1,Low-Balance Multi-Product Users,0.12235387116814939,Low
494,40,7,0.0,2,0,1,158071.69,0,0,1,3,0,Low-Balance Multi-Product Users,0.05024418437654748,Low
627,73,0,146329.73,1,0,1,43615.67,0,0,1,1,0,Affluent Low-Product Users,0.12755042239495826,Low
850,37,2,0.0,2,1,0,119969.99,0,1,1,2,0,Young Engaged Mass-Market,0.2158182851122276,Low
632,49,5,167962.7,1,0,0,140201.21,0,0,0,1,0,Affluent Low-Product Users,0.40759160306686837,Medium
490,33,1,0.0,2,1,1,80792.83,0,0,1,3,0,Low-Balance Multi-Product Users,0.020810687769018704,Low
715,40,7,0.0,1,1,1,141359.11,0,0,1,3,0,Low-Balance Multi-Product Users,0.2576856232514911,Medium
679,48,8,0.0,2,1,0,23344.94,0,0,1,3,0,Low-Balance Multi-Product Users,0.14033789358622523,Low
619,44,3,116967.68,1,1,0,5075.17,0,0,1,1,1,Affluent Low-Product Users,0.6257318834928572,High
465,33,6,0.0,2,1,1,95500.98,0,1,0,2,0,Young Engaged Mass-Market,0.033252793640307414,Low
736,32,7,0.0,1,0,1,79082.62,0,1,1,2,0,Young Engaged Mass-Market,0.1536052974862509,Low
501,34,7,93244.42,1,0,1,199805.63,1,0,0,0,0,High-Risk German Affluent,0.26141971493161487,Medium
535,29,5,0.0,2,0,1,52709.55,0,0,0,3,0,Low-Balance Multi-Product Users,0.01523903702982365,Low
759,33,2,0.0,2,1,0,56583.88,0,0,0,3,0,Low-Balance Multi-Product Users,0.05232082822828839,Low
819,35,1,0.0,2,0,1,3385.04,0,0,1,3,0,Low-Balance Multi-Product Users,0.01861298963307545,Low
533,43,4,80442.06,2,0,1,12537.42,1,0,1,0,0,High-Risk German Affluent,0.14314615439764122,Low
632,35,2,150561.03,2,0,0,64722.61,1,0,0,0,0,High-Risk German Affluent,0.028630648989296587,Low
686,60,9,0.0,3,1,1,75246.21,0,0,1,3,1,Low-Balance Multi-Product Users,0.7663588850284058,Very High
687,34,9,125474.44,1,1,0,198929.84,0,0,0,1,0,Affluent Low-Product Users,0.12241303919763309,Low
667,33,4,127076.68,2,1,0,69011.66,1,0,0,0,0,High-Risk German Affluent,0.12103267669206479,Low
699,25,8,0.0,2,1,1,52404.47,0,1,0,2,0,Young Engaged Mass-Market,0.02346329155120978,Low
497,37,8,128650.11,2,1,1,163641.53,0,1,1,2,0,Young Engaged Mass-Market,0.03561110527812575,Low
780,33,6,145580.61,1,1,1,154598.56,0,1,0,2,0,Young Engaged Mass-Market,0.043468577319912646,Low
652,51,3,0.0,1,1,0,173989.47,0,0,0,3,1,Low-Balance Multi-Product Users,0.9498488114197176,Very High
477,47,9,144900.58,1,1,0,61315.37,0,0,1,1,1,Affluent Low-Product Users,0.761433802188397,Very High
652,37,4,0.0,2,1,0,143393.24,0,0,0,3,0,Low-Balance Multi-Product Users,0.02329219149335826,Low
488,31,8,97588.6,1,0,0,124210.53,0,0,0,1,0,Affluent Low-Product Users,0.07930525961443133,Low
572,24,1,0.0,2,1,1,151460.84,0,0,1,3,0,Low-Balance Multi-Product Users,0.011414645358884788,Low
755,38,1,0.0,2,1,0,20734.81,0,0,0,3,0,Low-Balance Multi-Product Users,0.04091706995188985,Low
779,24,10,122200.31,2,1,0,43705.56,1,0,0,0,0,High-Risk German Affluent,0.0527580497386167,Low
693,46,3,151709.33,1,1,0,180736.24,0,1,0,2,0,Young Engaged Mass-Market,0.3506954703594285,Medium
530,22,7,0.0,2,1,0,104170.48,0,1,0,2,0,Young Engaged Mass-Market,0.006409592238146968,Low
738,33,3,122134.4,2,0,1,27867.59,0,1,0,2,0,Young Engaged Mass-Market,0.13830028222755145,Low
690,31,2,137260.45,2,1,0,55387.28,1,0,1,0,0,High-Risk German Affluent,0.02455557886123168,Low
611,30,9,88594.14,1,1,0,196332.45,0,0,0,1,0,Affluent Low-Product Users,0.07641994324366905,Low
643,34,6,0.0,2,1,1,116046.22,0,1,1,2,0,Young Engaged Mass-Market,0.0026371961852172834,Low
632,41,8,127205.32,4,1,0,93874.87,1,0,1,0,1,High-Risk German Affluent,0.9585171778731918,Very High
727,31,10,96997.09,2,0,0,76614.04,0,1,0,2,0,Young Engaged Mass-Market,0.06553687325119929,Low
508,64,2,0.0,1,1,1,6076.62,0,0,0,3,0,Low-Balance Multi-Product Users,0.3086429592431216,Medium
550,31,5,142200.19,2,1,1,122221.71,0,0,1,1,0,Affluent Low-Product Users,0.06049327142435812,Low
754,39,3,160761.41,1,1,1,24156.03,1,0,0,0,0,High-Risk German Affluent,0.07132043233903666,Low
759,26,4,0.0,2,1,0,135394.62,0,0,1,3,0,Low-Balance Multi-Product Users,0.005121012290115008,Low
794,33,8,0.0,2,0,0,91340.02,0,1,1,2,0,Young Engaged Mass-Market,0.012548786629104585,Low
549,29,3,0.0,2,1,0,146090.38,0,0,1,3,0,Low-Balance Multi-Product Users,0.009132421995418399,Low
671,31,0,116234.61,1,1,0,172096.08,0,0,1,1,0,Affluent Low-Product Users,0.05176048398579713,Low
756,26,5,155143.52,1,0,1,135034.57,1,0,0,0,1,High-Risk German Affluent,0.6083554038921928,High
632,21,1,0.0,2,1,0,84008.66,0,0,0,3,0,Low-Balance Multi-Product Users,0.03197665440172026,Low
579,38,8,0.0,2,0,0,91763.67,0,0,1,3,0,Low-Balance Multi-Product Users,0.041615748877421616,Low
748,34,5,84009.47,1,1,1,137001.1,0,0,1,1,0,Affluent Low-Product Users,0.018531187067602997,Low
488,28,7,139246.22,2,1,0,106799.49,1,0,0,0,0,High-Risk German Affluent,0.0643046074367313,Low
710,58,7,170113.0,2,0,1,10494.64,1,0,1,0,0,High-Risk German Affluent,0.11388692049261458,Low
619,41,8,0.0,3,1,1,79866.73,0,1,0,2,1,Young Engaged Mass-Market,0.7663995439934377,Very High
773,64,2,145578.28,1,0,1,186172.85,0,0,1,1,0,Affluent Low-Product Users,0.09493359258029822,Low
657,75,7,126273.95,1,0,1,91673.6,0,1,1,2,0,Young Engaged Mass-Market,0.1678647428397535,Low
579,26,10,162482.76,1,1,1,18458.2,0,0,0,1,0,Affluent Low-Product Users,0.11970978707973269,Low
542,29,9,0.0,1,1,0,8342.35,0,0,1,3,0,Low-Balance Multi-Product Users,0.11069772988355198,Low
709,32,2,87814.89,1,1,0,138578.37,0,0,0,1,0,Affluent Low-Product Users,0.018615945748288894,Low
617,61,3,113858.95,1,1,1,38129.22,0,1,1,2,0,Young Engaged Mass-Market,0.20083032263120176,Low
568,43,5,87612.64,4,1,1,107155.4,1,0,1,0,1,High-Risk German Affluent,0.7921241768388214,Very High
769,73,1,0.0,1,1,1,29792.11,0,0,0,3,0,Low-Balance Multi-Product Users,0.13174002611401897,Low
608,26,1,106648.98,1,0,1,7063.6,1,0,1,0,0,High-Risk German Affluent,0.17945812981850862,Low
503,31,4,0.0,2,1,1,21645.06,0,1,1,2,0,Young Engaged Mass-Market,0.004553291608361916,Low
608,38,8,103653.51,2,1,1,137079.86,1,0,0,0,0,High-Risk German Affluent,0.21704991767631324,Low
731,37,3,116880.53,1,0,0,172718.35,1,0,1,0,1,High-Risk German Affluent,0.6787189156247034,High
850,40,4,97990.49,2,0,0,106691.02,1,0,0,0,0,High-Risk German Affluent,0.10409007337697418,Low
591,34,4,150635.3,1,1,1,72274.84,1,0,0,0,0,High-Risk German Affluent,0.04782404605671609,Low
579,37,4,0.0,2,1,1,32246.63,0,1,1,2,0,Young Engaged Mass-Market,0.010653763049907096,Low
570,39,10,129674.89,2,1,0,80552.36,0,0,1,1,0,Affluent Low-Product Users,0.09623605067562938,Low
709,37,9,0.0,2,1,0,16733.59,0,0,0,3,0,Low-Balance Multi-Product Users,0.05884305297028916,Low
611,53,3,83568.26,1,0,0,1235.49,0,0,1,1,0,Affluent Low-Product Users,0.446038219019327,Medium
775,48,4,178144.91,2,0,0,50168.41,0,1,1,2,1,Young Engaged Mass-Market,0.8004186835908662,Very High
699,36,6,147137.74,1,1,1,33687.9,1,0,1,0,0,High-Risk German Affluent,0.1600541162353425,Low
618,37,5,0.0,1,0,1,178705.45,0,0,1,3,1,Low-Balance Multi-Product Users,0.6333744709209336,High
704,36,3,114370.41,1,0,1,66810.48,0,0,1,1,0,Affluent Low-Product Users,0.04780831552723005,Low
835,47,5,108289.28,2,1,1,45859.55,1,0,0,0,1,High-Risk German Affluent,0.4552163111497679,Medium
714,39,3,149887.49,2,1,0,63846.36,1,0,1,0,0,High-Risk German Affluent,0.047188440140122016,Low
581,43,4,170172.9,1,0,1,100236.02,0,1,0,2,0,Young Engaged Mass-Market,0.12833341514345317,Low
592,27,3,0.0,2,1,1,19645.65,0,0,1,3,0,Low-Balance Multi-Product Users,0.006860481622164462,Low
551,43,7,0.0,2,1,0,178393.68,0,0,1,3,0,Low-Balance Multi-Product Users,0.14088034068518085,Low
689,28,2,64808.32,2,0,0,78591.15,1,0,0,0,0,High-Risk German Affluent,0.06483975162896144,Low
604,56,0,62732.65,1,0,1,124954.56,0,0,0,1,0,Affluent Low-Product Users,0.4012434486220711,Medium
514,41,7,0.0,2,1,1,3756.65,0,0,0,3,0,Low-Balance Multi-Product Users,0.08206521554091946,Low
698,29,5,95167.55,1,1,1,152723.23,0,0,1,1,0,Affluent Low-Product Users,0.06323587710778447,Low
581,54,2,152508.99,1,1,0,187597.98,1,0,0,0,1,High-Risk German Affluent,0.9580613101090548,Very High
573,31,0,134644.19,1,1,1,70381.49,1,0,1,0,0,High-Risk German Affluent,0.20453637402622205,Low
449,33,8,0.0,2,0,0,156792.89,0,1,0,2,0,Young Engaged Mass-Market,0.06360190576323708,Low
850,31,3,51293.47,1,0,0,35534.68,1,0,0,0,0,High-Risk German Affluent,0.13809587805230514,Low
612,41,5,0.0,3,0,0,151256.22,0,0,1,3,0,Low-Balance Multi-Product Users,0.4920887593187859,Medium
690,49,8,116622.73,1,0,1,51011.29,0,1,1,2,0,Young Engaged Mass-Market,0.29082739275561525,Medium
599,49,2,0.0,2,1,0,111190.53,0,1,0,2,0,Young Engaged Mass-Market,0.19780510151107758,Low
498,33,1,198113.86,1,1,0,69664.35,0,0,1,1,0,Affluent Low-Product Users,0.2065301447925282,Low
497,29,4,85646.81,1,0,0,63233.02,0,0,0,1,1,Affluent Low-Product Users,0.685139265831379,High
802,51,7,0.0,1,0,1,40855.79,0,1,1,2,0,Young Engaged Mass-Market,0.5432413187587389,High
644,33,9,141234.98,1,1,0,95673.05,0,0,1,1,0,Affluent Low-Product Users,0.04186722553465223,Low
714,34,10,0.0,2,1,1,80234.14,0,0,1,3,0,Low-Balance Multi-Product Users,0.003499168011677373,Low
690,40,9,77641.99,1,0,0,189051.59,0,0,0,1,1,Affluent Low-Product Users,0.7235353716721851,High
522,30,3,0.0,2,1,0,145490.85,0,1,1,2,0,Young Engaged Mass-Market,0.016655700876931995,Low
502,40,7,117304.29,1,0,0,196278.32,1,0,0,0,0,High-Risk German Affluent,0.31601670691176903,Medium
730,62,2,0.0,2,1,1,162889.1,0,1,0,2,0,Young Engaged Mass-Market,0.03784673341604656,Low
590,36,6,92340.69,2,1,1,174667.58,1,0,1,0,0,High-Risk German Affluent,0.059728342887613216,Low
458,35,9,146780.52,2,1,1,3476.38,1,0,1,0,0,High-Risk German Affluent,0.09379277910449213,Low
553,41,6,144974.55,1,1,1,19344.92,0,1,1,2,0,Young Engaged Mass-Market,0.06104622176206763,Low
479,47,1,0.0,1,1,0,95270.83,0,0,1,3,0,Low-Balance Multi-Product Users,0.622049152292275,High
693,31,2,0.0,2,1,1,107759.31,0,0,1,3,0,Low-Balance Multi-Product Users,0.04046446236590084,Low
707,43,10,0.0,2,1,0,118368.2,0,1,1,2,0,Young Engaged Mass-Market,0.11707458120320742,Low
636,37,1,115137.26,1,1,0,52484.01,0,1,1,2,0,Young Engaged Mass-Market,0.18885206402126775,Low
807,33,10,101952.97,2,1,0,178153.65,0,0,1,1,0,Affluent Low-Product Users,0.026816791564108905,Low
513,45,0,164649.52,3,1,0,49915.52,0,0,0,1,1,Affluent Low-Product Users,0.9345677611585544,Very High
582,31,2,0.0,2,1,1,33747.03,0,0,1,3,0,Low-Balance Multi-Product Users,0.01057535248234122,Low
694,32,0,91956.49,1,1,1,59961.81,0,0,1,1,0,Affluent Low-Product Users,0.0339188395840694,Low
777,39,8,0.0,2,1,1,18613.52,0,0,1,3,0,Low-Balance Multi-Product Users,0.019094424865136923,Low
598,32,9,123938.6,2,1,0,198894.42,1,0,1,0,0,High-Risk German Affluent,0.07819817729637733,Low
762,46,6,123571.77,3,0,1,57014.17,1,0,1,0,1,High-Risk German Affluent,0.9639896782222024,Very High
588,34,3,120777.88,1,1,1,131729.52,0,0,0,1,0,Affluent Low-Product Users,0.031396647272969536,Low
663,42,5,90248.79,1,1,1,79169.73,1,0,1,0,0,High-Risk German Affluent,0.1396579267449472,Low
777,36,7,0.0,1,1,0,106472.34,0,0,1,3,0,Low-Balance Multi-Product Users,0.3048498886253333,Medium
592,71,4,0.0,2,0,1,17013.54,0,0,1,3,0,Low-Balance Multi-Product Users,0.04645306607398874,Low
631,48,1,106396.48,1,1,1,150661.42,1,0,1,0,1,High-Risk German Affluent,0.8828310683757931,Very High
725,47,1,104887.43,1,0,0,86622.56,1,0,0,0,1,High-Risk German Affluent,0.9390429885041827,Very High
850,34,2,72079.71,1,1,1,115767.93,0,0,1,1,0,Affluent Low-Product Users,0.07307562824024699,Low
540,37,6,0.0,2,1,0,141998.89,0,0,1,3,0,Low-Balance Multi-Product Users,0.009243701550775788,Low
674,36,2,0.0,2,1,1,182787.17,0,1,1,2,0,Young Engaged Mass-Market,0.023770355203633034,Low
553,38,3,99844.68,1,0,0,187915.7,0,0,1,1,0,Affluent Low-Product Users,0.181156795597651,Low
630,28,1,0.0,2,1,1,133267.78,0,0,0,3,0,Low-Balance Multi-Product Users,0.044850098554913224,Low
